danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.864,0.596,9,-5.603,0,0.251,0.0273,0.0,0.181,0.72,122.139,audio_features,5wgy309XNqFkqj8MMDquvj,spotify:track:5wgy309XNqFkqj8MMDquvj,https://api.spotify.com/v1/tracks/5wgy309XNqFkqj8MMDquvj,https://api.spotify.com/v1/audio-analysis/5wgy309XNqFkqj8MMDquvj,225333,4
0.845,0.643,11,-7.173,0,0.354,0.442,0.0,0.0939,0.737,94.939,audio_features,0XzIG3QQJp8zajHfhYrkj7,spotify:track:0XzIG3QQJp8zajHfhYrkj7,https://api.spotify.com/v1/tracks/0XzIG3QQJp8zajHfhYrkj7,https://api.spotify.com/v1/audio-analysis/0XzIG3QQJp8zajHfhYrkj7,220853,4
0.821,0.701,1,-4.552,1,0.192,0.0318,0.0,0.32,0.823,99.757,audio_features,3XvW9iCq4nlJBc2YGjBjnx,spotify:track:3XvW9iCq4nlJBc2YGjBjnx,https://api.spotify.com/v1/tracks/3XvW9iCq4nlJBc2YGjBjnx,https://api.spotify.com/v1/audio-analysis/3XvW9iCq4nlJBc2YGjBjnx,254880,4
0.659,0.883,10,-3.009,0,0.286,0.0215,0.0,0.18,0.709,77.068,audio_features,4MAadSz8azCoDgBNX27f0Z,spotify:track:4MAadSz8azCoDgBNX27f0Z,https://api.spotify.com/v1/tracks/4MAadSz8azCoDgBNX27f0Z,https://api.spotify.com/v1/audio-analysis/4MAadSz8azCoDgBNX27f0Z,283013,4
0.703,0.525,6,-4.859,0,0.0956,0.0349,0.0,0.0631,0.766,135.835,audio_features,3eRlXM0tGtAuBuUGuJRxxw,spotify:track:3eRlXM0tGtAuBuUGuJRxxw,https://api.spotify.com/v1/tracks/3eRlXM0tGtAuBuUGuJRxxw,https://api.spotify.com/v1/audio-analysis/3eRlXM0tGtAuBuUGuJRxxw,220493,4
0.692,0.764,0,-7.612,1,0.0393,0.00741,0.894,0.0859,0.924,89.941,audio_features,5Yq2ctOgDagQyN4hoYv45H,spotify:track:5Yq2ctOgDagQyN4hoYv45H,https://api.spotify.com/v1/tracks/5Yq2ctOgDagQyN4hoYv45H,https://api.spotify.com/v1/audio-analysis/5Yq2ctOgDagQyN4hoYv45H,214467,4
0.806,0.457,0,-9.777,1,0.037,0.206,7.22e-06,0.0823,0.876,101.014,audio_features,0NNPjgyOFXiyeFClWfaKNj,spotify:track:0NNPjgyOFXiyeFClWfaKNj,https://api.spotify.com/v1/tracks/0NNPjgyOFXiyeFClWfaKNj,https://api.spotify.com/v1/audio-analysis/0NNPjgyOFXiyeFClWfaKNj,220413,4
0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,audio_features,0cSkIGgh1uICEIcmEb1niw,spotify:track:0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/tracks/0cSkIGgh1uICEIcmEb1niw,https://api.spotify.com/v1/audio-analysis/0cSkIGgh1uICEIcmEb1niw,185312,4
0.788,0.762,9,-4.911,0,0.193,0.0515,0.0,0.274,0.792,90.956,audio_features,0aAcuVJCmIkgVKzKHGfp1K,spotify:track:0aAcuVJCmIkgVKzKHGfp1K,https://api.spotify.com/v1/tracks/0aAcuVJCmIkgVKzKHGfp1K,https://api.spotify.com/v1/audio-analysis/0aAcuVJCmIkgVKzKHGfp1K,233533,4
0.61,0.827,0,-4.848,0,0.242,0.122,0.0,0.177,0.964,78.524,audio_features,0y4gGU7CDar41GlemxXFqg,spotify:track:0y4gGU7CDar41GlemxXFqg,https://api.spotify.com/v1/tracks/0y4gGU7CDar41GlemxXFqg,https://api.spotify.com/v1/audio-analysis/0y4gGU7CDar41GlemxXFqg,213133,4
0.719,0.656,11,-6.155,0,0.308,0.313,0.0,0.514,0.774,87.214,audio_features,7lE7ieF32OlXel0vwPclW9,spotify:track:7lE7ieF32OlXel0vwPclW9,https://api.spotify.com/v1/tracks/7lE7ieF32OlXel0vwPclW9,https://api.spotify.com/v1/audio-analysis/7lE7ieF32OlXel0vwPclW9,217120,4
0.59,0.704,5,-5.0,0,0.162,0.282,0.0,0.262,0.528,91.475,audio_features,3NZAeddJuAiKwYu0o3f3V3,spotify:track:3NZAeddJuAiKwYu0o3f3V3,https://api.spotify.com/v1/tracks/3NZAeddJuAiKwYu0o3f3V3,https://api.spotify.com/v1/audio-analysis/3NZAeddJuAiKwYu0o3f3V3,252440,4
0.705,0.577,1,-10.743,1,0.105,0.0422,0.195,0.323,0.67,174.909,audio_features,0NarxmqONkqRztO7TCs6Ax,spotify:track:0NarxmqONkqRztO7TCs6Ax,https://api.spotify.com/v1/tracks/0NarxmqONkqRztO7TCs6Ax,https://api.spotify.com/v1/audio-analysis/0NarxmqONkqRztO7TCs6Ax,183240,4
0.885,0.629,11,-9.2,0,0.219,0.0308,0.0,0.111,0.847,154.027,audio_features,23cnUxyZzxek9esuoRTbGE,spotify:track:23cnUxyZzxek9esuoRTbGE,https://api.spotify.com/v1/tracks/23cnUxyZzxek9esuoRTbGE,https://api.spotify.com/v1/audio-analysis/23cnUxyZzxek9esuoRTbGE,207000,4
0.717,0.446,8,-5.747,0,0.0666,0.426,5.45e-05,0.106,0.693,131.07,audio_features,1Q8iy5ZV51fOVBuxAKFChF,spotify:track:1Q8iy5ZV51fOVBuxAKFChF,https://api.spotify.com/v1/tracks/1Q8iy5ZV51fOVBuxAKFChF,https://api.spotify.com/v1/audio-analysis/1Q8iy5ZV51fOVBuxAKFChF,469733,4
0.887,0.557,8,-9.064,1,0.0484,0.16,1.08e-05,0.0679,0.904,146.047,audio_features,4aQxm07DiCmrw087lBiICT,spotify:track:4aQxm07DiCmrw087lBiICT,https://api.spotify.com/v1/tracks/4aQxm07DiCmrw087lBiICT,https://api.spotify.com/v1/audio-analysis/4aQxm07DiCmrw087lBiICT,225213,4
0.796,0.669,6,-6.333,0,0.0912,0.107,0.000113,0.0891,0.96,147.367,audio_features,1NbHlnoQbLMMy07BxJK5EP,spotify:track:1NbHlnoQbLMMy07BxJK5EP,https://api.spotify.com/v1/tracks/1NbHlnoQbLMMy07BxJK5EP,https://api.spotify.com/v1/audio-analysis/1NbHlnoQbLMMy07BxJK5EP,294000,4
0.756,0.564,11,-4.977,0,0.211,0.186,0.0,0.21,0.723,145.991,audio_features,5bAr4N1acl5hlwhzrAHrS6,spotify:track:5bAr4N1acl5hlwhzrAHrS6,https://api.spotify.com/v1/tracks/5bAr4N1acl5hlwhzrAHrS6,https://api.spotify.com/v1/audio-analysis/5bAr4N1acl5hlwhzrAHrS6,254587,4
0.788,0.773,9,-5.272,0,0.099,0.0381,0.0,0.35,0.584,73.978,audio_features,2OHQhOiGIYaXqqJVIMpNrF,spotify:track:2OHQhOiGIYaXqqJVIMpNrF,https://api.spotify.com/v1/tracks/2OHQhOiGIYaXqqJVIMpNrF,https://api.spotify.com/v1/audio-analysis/2OHQhOiGIYaXqqJVIMpNrF,192400,4
0.61,0.622,0,-5.881,1,0.0528,0.17,0.0,0.115,0.245,72.54,audio_features,6EcHfQrJRu4i4IhLEdHWHC,spotify:track:6EcHfQrJRu4i4IhLEdHWHC,https://api.spotify.com/v1/tracks/6EcHfQrJRu4i4IhLEdHWHC,https://api.spotify.com/v1/audio-analysis/6EcHfQrJRu4i4IhLEdHWHC,207573,4
0.697,0.859,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78,audio_features,3NkIfsiFHnljGrlXSD2AJ3,spotify:track:3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/tracks/3NkIfsiFHnljGrlXSD2AJ3,https://api.spotify.com/v1/audio-analysis/3NkIfsiFHnljGrlXSD2AJ3,222387,4
